ensembl_id,symbol,Chromosome,start,end
8925,HERC1,15,63608617,63833948
494334,MIR422A,15,63870929,63871019
23604,DAPK2,15,63907035,64046322
101928988,LOC101928988,15,63928273,63935953
84191,FAM96A,15,64072558,64094008
6642,SNX1,15,64095883,64144234
79856,SNX22,15,64151716,64157481
5479,PPIB,15,64155814,64163155
53944,CSNK1G1,15,64165516,64356259
9768,PCLAF,15,64365011,64387687
9325,TRIP4,15,64387803,64455303
23060,ZNF609,15,64499419,64686067
4947,OAZ2,15,64687573,64703281
348093,RBPMS2,15,64739890,64775587
100302184,MIR1272,15,64762386,64762515
80119,PIF1,15,64815629,64825668
80301,PLEKHO2,15,64841882,64868002
348094,ANKDD1A,15,64911901,64958699
51324,SPG21,15,64963020,64989946
123263,MTFMT,15,65001511,65029639
123264,SLC51B,15,65045369,65053396
51285,RASL12,15,65053336,65068112
390594,KBTBD13,15,65076815,65079938
390595,UBAP1L,15,65093003,65106359
10081,PDCD7,15,65117378,65133836
10845,CLPX,15,65148219,65185420
8483,CILP,15,65195998,65211502
54956,PARP16,15,65258093,65286843
109617003,SNORA24B,15,65285460,65285591
26831,RNU5A-1,15,65296050,65296167
26832,RNU5B-1,15,65304676,65304793
9543,IGDCC3,15,65327126,65378040
57722,IGDCC4,15,65381486,65423072
54878,DPP8,15,65442462,65517713
51495,HACD3,15,65530488,65578355
81556,INTS14,15,65578757,65611289
9187,SLC24A1,15,65611404,65660918
10260,DENND4A,15,65659122,65792293
109617020,SNORD13E,15,65696832,65696936
100616379,MIR4511,15,65719245,65719332
8766,RAB11A,15,65869458,65891991
84465,MEGF11,15,65895295,66253737
100422905,MIR4311,15,66040232,66040332
115752,DIS3L,15,66293256,66333898
54962,TIPIN,15,66336669,66356716
692149,SCARNA14,15,66347205,66347342
5604,MAP2K1,15,66386872,66491544
10302,SNAPC5,15,66489748,66497815
100616149,MIR4512,15,66496957,66497034
6124,RPL4,15,66499314,66504855
595100,SNORD18C,15,66501251,66501318
595099,SNORD18B,15,66502021,66502091
595097,SNORD16,15,66502810,66502910
595098,SNORD18A,15,66503244,66503314
55055,ZWILCH,15,66505082,66549484
197021,LCTL,15,66547467,66565979
102723165,LINC01169,15,66582189,66685798
4091,SMAD6,15,66702335,66781999
102723481,LINC02206,15,66931536,66956515
102723493,LOC102723493,15,66984206,67064182
4088,SMAD3,15,67065856,67195195
79719,AAGAB,15,67200674,67255198
64799,IQCH,15,67254799,67501804
100506686,IQCH-AS1,15,67403610,67521844
145853,C15orf61,15,67521183,67527303
5607,MAP2K5,15,67542682,67807117
390598,SKOR1,15,67819703,67833836
101929076,LOC101929076,15,67834307,67838879
8554,PIAS1,15,68054178,68191466
91860,CALML4,15,68190704,68206110
54982,CLN6,15,68206991,68229742
10116,FEM1B,15,68277802,68295865
22801,ITGA11,15,68301703,68432153
10391,CORO2B,15,68518372,68727805
8125,ANP32A,15,68778535,68820922
100422971,MIR4312,15,68801849,68801925
80035,ANP32A-IT1,15,68803820,68807101
246777,SPESP1,15,68930499,68946811
79400,NOX5,15,68930499,69057161
283673,EWSAT1,15,69080849,69095823
26035,GLCE,15,69160596,69272205
54852,PAQR5,15,69298954,69407637
145694,LOC145694,15,69396903,69415029
9493,KIF23,15,69414245,69448427
6176,RPLP1,15,69452819,69455545
145837,DRAIC,15,69561719,69571440
104472713,PCAT29,15,69592199,69695751
414926,LINC00593,15,69835233,69842967
7090,TLE3,15,70047790,70097917
693214,MIR629,15,70079371,70079468
105370880,LINC02205,15,70503906,70505928
101929151,LINC02204,15,70570957,70586606
104548972,SALRNA3,15,70615546,70616567
104548973,SALRNA2,15,70635248,70637314
55075,UACA,15,70654553,70763593
55323,LARP6,15,70831523,70854265
54839,LRRC49,15,70853238,71050097
56906,THAP10,15,70881341,70892433
196993,CT62,15,71110243,71115500
79875,THSD4,15,71141448,71783383
101929196,THSD4-AS1,15,71166811,71189059
101929173,THSD4-AS2,15,71688700,71691539
10002,NR2E3,15,71810547,71818256
4649,MYO9A,15,71826019,72118099
123228,SENP8,15,72114257,72140970
196996,GRAMD2A,15,72159805,72197795
5315,PKM,15,72199028,72231624
56965,PARP6,15,72241180,72272575
60677,CELF6,15,72284726,72320184
3073,HEXA,15,72343434,72376473
80072,HEXA-AS1,15,72376112,72378788
338949,TMEM202,15,72398312,72408367
105370888,TMEM202-AS1,15,72407778,72474239
25820,ARIH1,15,72474325,72586555
693215,MIR630,15,72587216,72587313
102723640,LINC02259,15,72608480,72636955
55889,GOLGA6B,15,72654696,72667397
123346,HIGD2B,15,72675781,72686149
585,BBS4,15,72686178,72738476
83440,ADPGK,15,72751366,72783785
100287559,ADPGK-AS1,15,72782834,72798199
4756,NEO1,15,73052483,73305206
10021,HCN4,15,73319858,73369264
283677,REC114,15,73443157,73560012
27020,NPTN,15,73560002,73633412
101241892,NPTN-IT1,15,73566937,73569543
80381,CD276,15,73684280,73714518
388135,C15orf59,15,73735430,73752370
101929221,C15orf59-AS1,15,73768085,73769802
161514,TBC1D21,15,73873585,73889214
100287616,LOXL1-AS1,15,73917467,73928248
4016,LOXL1,15,73926457,73952141
9399,STOML1,15,73983217,73994622
5371,PML,15,73994672,74047814
342096,GOLGA6A,15,74069856,74082550
283731,LOC283731,15,74126372,74129278
57611,ISLR2,15,74129373,74136802
3671,ISLR,15,74173745,74176871
64220,STRA6,15,74179465,74209705
80125,CCDC33,15,74236288,74336141
1583,CYP11A1,15,74337761,74367740
729739,PPIAP46,15,74361551,74362041
105370894,LINC02255,15,74379081,74394756
8482,SEMA7A,15,74409283,74433959
102465530,MIR6881,15,74411356,74411432
84993,UBL7,15,74445976,74461188
440288,UBL7-AS1,15,74461264,74481292
10620,ARID3B,15,74541176,74598131
1198,CLK3,15,74608371,74630201
80153,EDC3,15,74630557,74696053
1543,CYP1A1,15,74719541,74725610
1544,CYP1A2,15,74748842,74756600
1445,CSK,15,74782083,74803198
100616183,MIR4513,15,74788671,74788757
79748,LMAN1L,15,74812852,74825758
594855,CPLX3,15,74826609,74831795
25989,ULK3,15,74836115,74843211
102465531,MIR6882,15,74840641,74840707
10066,SCAMP2,15,74843729,74873379
4351,MPI,15,74890004,74899457
57184,FAM219B,15,74899986,74906894
9377,COX5A,15,74920275,74938154
54913,RPP25,15,74955101,74957434
192683,SCAMP5,15,74995534,75021495
60490,PPCDC,15,75023554,75050726
56905,C15orf39,15,75201879,75212169
105376731,LOC105376731,15,75226752,75229690
653641,GOLGA6C,15,75258557,75273455
653643,GOLGA6D,15,75282840,75295807
54939,COMMD4,15,75335995,75341927
79661,NEIL1,15,75346989,75355251
693216,MIR631,15,75353610,75353685
4123,MAN2C1,15,75355791,75368627
25942,SIN3A,15,75369378,75455783
5780,PTPN9,15,75467120,75579291
10073,SNUPN,15,75598082,75626378
55272,IMP3,15,75639084,75640323
257364,SNX33,15,75649006,75658627
1464,CSPG4,15,75674321,75712848
161753,ODF3L1,15,75723977,75727688
100128285,DNM1P35,15,75727669,75740077
100423035,MIR4313,15,75762214,75762315
92912,UBE2Q2,15,75843285,75901047
26263,FBXO22,15,75903858,75935267
145957,NRG4,15,75941985,76012444
123591,TMEM266,15,76059957,76204963
101929439,LOC101929439,15,76174890,76181486
2108,ETFA,15,76216287,76311469
7302,TYRO3P,15,76259288,76260152
64843,ISL2,15,76336723,76342475
49855,SCAPER,15,76348185,76905457
100500855,MIR3713,15,76586646,76586691
5955,RCN2,15,76931620,76950260
9051,PSTPIP1,15,76994679,77037475
10099,TSPAN3,15,77044017,77071228
79834,PEAK1,15,77108155,77420104
81698,LINC00597,15,77223907,77225404
10363,HMG20A,15,77420650,77485603
101929457,LOC101929457,15,77525594,77534110
84894,LINGO1,15,77613023,77820900
253044,LINGO1-AS1,15,77641763,77649239
101929478,LINGO1-AS2,15,77660050,77668074
645752,LOC645752,15,77914216,77926846
91450,LOC91450,15,77993232,77994225
23102,TBC1D2B,15,77994984,78077652
646892,SH2D7,15,78092584,78104051
10518,CIB2,15,78104605,78131535
3419,IDH3A,15,78149376,78170542
23205,ACSBG1,15,78170844,78234707
55466,DNAJA4,15,78264144,78282196
80349,WDR61,15,78283235,78299726
1381,CRABP1,15,78340323,78348230
3658,IREB2,15,78437430,78501456
123688,HYKK,15,78507563,78537373
5685,PSMA4,15,78540404,78549262
1138,CHRNA5,15,78565519,78595269
1136,CHRNA3,15,78593052,78621295
1143,CHRNB4,15,78624110,78641245
646938,LOC646938,15,78752036,78753392
11173,ADAMTS7,15,78759202,78811463
10933,MORF4L1,15,78872780,78897739
1512,CTSH,15,78921749,78945098
5923,RASGRF1,15,78959946,79090873
100129540,LOC100129540,15,78978888,78985926
729911,ANKRD34C-AS1,15,79191706,79283945
406960,MIR184,15,79209787,79209871
390616,ANKRD34C,15,79282803,79298239
23423,TMED3,15,79311061,79413886
23251,KIAA1024,15,79432515,79472300
10588,MTHFS,15,79843546,79897285
100528021,ST20-MTHFS,15,79843546,79923106
400410,ST20,15,79898839,79923754
283687,ST20-AS1,15,79922770,79924854
597,BCL2A1,15,79960889,79971301
54469,ZFAND6,15,80059567,80138393
2184,FAH,15,80152890,80186582
100996492,CTXND1,15,80195478,80252261
283688,LINC00927,15,80263067,80341805
9915,ARNT2,15,80404349,80597936
101929586,LOC101929586,15,80554610,80562944
100847042,MIR5572,15,80581102,80581239
58489,ABHD17C,15,80695310,80755621
57214,CEMIP,15,80779342,80951662
693132,MIR549A,15,80841977,80842073
23184,MESD,15,80947325,80989878
100616181,MIR4514,15,80997416,80997473
59274,TLNRD1,15,81000953,81004004
161502,CFAP161,15,81134246,81149175
3603,IL16,15,81196877,81312763
80765,STARD5,15,81312665,81324183
101929655,TMC3-AS1,15,81324332,81443076
342125,TMC3,15,81331105,81374156
84206,MEX3B,15,82041777,82046143
101929690,LINC01583,15,82088593,82097693
79631,EFL1,15,82130219,82262763
283726,SAXO2,15,82262810,82284926
390660,ADAMTS7P1,15,82293282,82334561
647042,GOLGA6L10,15,82339995,82349475
100134869,UBE2Q2P2,15,82355135,82415611
440295,GOLGA6L9,15,82429979,82439386
80154,GOLGA2P10,15,82471476,82513999
727751,LOC727751,15,82471481,82513995
642402,GOLGA6L17P,15,82519589,82526484
6218,RPS17,15,82536749,82540564
64506,CPEB1,15,82543200,82648016
283692,CPEB1-AS1,15,82647769,82692820
8120,AP3B2,15,82659280,82709908
338963,LOC338963,15,82710470,82713993
283693,ACTG1P17,15,82725897,82739780
100505616,SNHG21,15,82750563,82757206
123722,FSD2,15,82755364,82806070
677778,SCARNA15,15,82755944,82756071
123720,WHAMM,15,82809627,82834861
9455,HOMER2,15,82848976,82952724
83640,RAMMET,15,82986202,82991057
123207,C15orf40,15,82988962,83011641
53339,BTBD1,15,83016428,83067354
100616404,MIR4515,15,83067334,83067415
53346,TM6SF1,15,83107485,83137359
50810,HDGFL3,15,83138051,83208018
646,BNC1,15,83255902,83284716
6457,SH3GL3,15,83447227,83618741
57188,ADAMTSL3,15,83654085,84039841
648809,EFL1P1,15,84080186,84126601
100505679,UBE2Q2L,15,84172489,84182233
440300,LOC440300,15,84191847,84209273
388152,GOLGA2P7,15,84198847,84230168
103171574,LOC103171574,15,84422518,84425882
374650,GOLGA6L5P,15,84506167,84516847
388165,UBE2Q2P1,15,84527195,84570795
100506874,LINC00933,15,84570648,84580181
54993,ZSCAN2,15,84601017,84623716
54581,SCAND2P,15,84631459,84642463
84942,WDR73,15,84641494,84654343
4828,NMB,15,84655128,84658571
23478,SEC11A,15,84669536,84716460
9640,ZNF592,15,84748586,84806432
57538,ALPK3,15,84816679,84873482
9154,SLC28A1,15,84884660,84975645
5151,PDE8A,15,84980512,85139145
100133220,GOLGA6L3,15,85240409,85247187
102465803,MIR7706,15,85380595,85380662
11214,AKAP13,15,85380615,85749358
101929679,LOC101929679,15,85754940,85758725
64410,KLHL25,15,85759325,85794958
100302121,MIR1276,15,85770495,85770578
100847084,MIR548AP,15,85825634,85825730
123624,AGBL1,15,86079807,87029052
101929701,LINC01584,15,86083344,86116717
727915,AGBL1-AS1,15,86296833,86316968
105370954,LOC105370954,15,86932879,86946331
102724452,LOC102724452,15,86938796,86988426
145978,LINC00052,15,87576928,87579686
4916,NTRK3,15,87876756,88256731
283738,NTRK3-AS1,15,88252729,88271066
26589,MRPL46,15,88459477,88467402
64963,MRPS11,15,88467452,88480767
55070,DET1,15,88501923,88546703
101929743,LINC01586,15,88585570,88605110
100302235,MIR1179,15,88608106,88608197
407044,MIR7-2,15,88611824,88611934
100616238,MIR3529,15,88611846,88611924
64782,AEN,15,88621295,88632281
3669,ISG20,15,88635636,88656344
176,ACAN,15,88803442,88875354
145864,HAPLN3,15,88877284,88895626
4240,MFGE8,15,88898682,88913469
11057,ABHD2,15,89088149,89202360
6017,RLBP1,15,89209866,89221691
55215,FANCI,15,89243962,89317131
5428,POLG,15,89316304,89334795
102466983,MIR6766,15,89326738,89326810
254559,MIR9-3HG,15,89361578,89398487
407051,MIR9-3,15,89368016,89368106
51458,RHCG,15,89471408,89496613
283761,LINC00928,15,89504929,89524034
90381,TICRR,15,89575586,89628022
374654,KIF7,15,89627969,89655451
5346,PLIN1,15,89664369,89679417
8800,PEX11A,15,89681530,89690784
56964,WDR93,15,89690796,89743638
55897,MESP1,15,89749866,89751309
145873,MESP2,15,89776357,89778751
290,ANPEP,15,89784894,89814840
10239,AP3S2,15,89830598,89894385
100526783,C15orf38-AP3S2,15,89830598,89912990
100847059,MIR5094,15,89850636,89850721
100846993,MIR5009,15,89883930,89884030
348110,ARPIN,15,89896531,89912990
374655,ZNF710,15,90001490,90082200
100422841,MIR3174,15,90006754,90006841
109729181,ZNF710-AS1,15,90074511,90082207
3418,IDH2,15,90083979,90102554
105370966,IDH2-DT,15,90102131,90133572
10509,SEMA4B,15,90184919,90229660
10519,CIB1,15,90230244,90265759
390637,GDPGP1,15,90234254,90242080
440307,TTLL13P,15,90249531,90259088
51335,NGRN,15,90265662,90272211
23766,GABARAPL3,15,90346530,90349447
342132,ZNF774,15,90352244,90361483
8826,IQGAP1,15,90388240,90502243
64784,CRTC3,15,90529885,90645345
101926895,CRTC3-AS1,15,90620008,90717140
101929765,LINC01585,15,90660233,90664954
641,BLM,15,90717326,90815462
5045,FURIN,15,90868591,90883458
2242,FES,15,90884434,90895776
4122,MAN2A2,15,90902217,90922585
55898,UNC45A,15,90930179,90954093
374659,HDDC3,15,90930917,90932569
91433,RCCD1,15,90954875,90963125
9055,PRC1,15,90966037,90994651
100507118,PRC1-AS1,15,90966368,90988624
26276,VPS33B,15,90998415,91022621
101926911,VPS33B-DT,15,91022621,91031139
9899,SV2B,15,91099587,91302565
101926928,CRAT37,15,91463338,91494850
28232,SLCO3A1,15,91853707,92172435
8128,ST8SIA2,15,92393886,92468728
104613533,LOC104613533,15,92470233,92471546
145858,C15orf32,15,92471676,92501117
100144604,LINC00930,15,92567817,92572263
400451,FAM174B,15,92617448,92655801
728619,ASB9P1,15,92795483,92797108
100507217,LINC01578,15,92882842,92898747
1106,CHD2,15,92900320,93028007
100422995,MIR3175,15,92904398,92904475
56963,RGMA,15,93043405,93089214
101927153,LINC02207,15,93856559,93878356
283682,LINC01579,15,93896059,93900599
101927129,LINC01580,15,93900700,93984150
101927112,LINC01581,15,93905404,94107938
55784,MCTP2,15,94298200,94483952
440311,LOC440311,15,94855362,94857064
400456,LINC01197,15,95279289,95327100
145820,LINC00924,15,95433092,95507847
644192,NR2F2-AS1,15,96127359,96327361
7026,NR2F2,15,96325927,96340263
100302258,MIR1469,15,96333260,96333307
100652749,SPATA8-AS1,15,96772004,96783337
145946,SPATA8,15,96783406,96785615
101927286,LINC02254,15,97370370,97521811
101927310,LOC101927310,15,97553283,97560698
91948,LINC00923,15,97742615,97874429
91947,ARRDC4,15,97960702,97973838
105371008,LINC02251,15,98003037,98022338
101927332,LINC01582,15,98082978,98088753
105371011,LINC02351,15,98323432,98420998
283777,FAM169B,15,98437161,98514382
104472848,IRAIN,15,98645865,98651221
3480,IGF1R,15,98648538,98964530
100616432,MIR4714,15,98784425,98784502
145814,PGPEP1L,15,98968229,99007795
104564224,LUNAR1,15,99014703,99031046
23336,SYNM,15,99105079,99135595
64927,TTC23,15,99136322,99251235
123355,LRRC28,15,99251361,99390732
7190,HSP90B2P,15,99257524,99260276
4205,MEF2A,15,99565600,99716488
145748,LYSMD4,15,99727400,99733444
196968,DNM1P46,15,99790155,99806927
400464,LOC400464,15,99807022,99882982
170691,ADAMTS17,15,99971437,100342005
388182,SPATA41,15,100344456,100350718
102723320,CERS3-AS1,15,100372938,100437914
204219,CERS3,15,100400394,100544720
441733,PRKXP1,15,100547751,100559283
102723335,LOC102723335,15,100558665,100559799
55180,LINS1,15,100569222,100602240
140460,ASB7,15,100602549,100651699
220,ALDH1A3,15,100879691,100916625
101927751,LOC101927751,15,100892342,100919283
79705,LRRK1,15,100919214,101072889
22856,CHSY1,15,101175722,101251932
55829,SELENOS,15,101270908,101277520
6627,SNRPA1,15,101281509,101295282
5046,PCSK6,15,101303927,101489984
100507472,LOC100507472,15,101307250,101309304
105371027,PCSK6-AS1,15,101334436,101337431
101927505,LINC02348,15,101602785,101614339
80213,TM2D3,15,101632976,101652391
123283,TARSL2,15,101653751,101724442
100128108,LOC100128108,15,101737093,101746870
390648,OR4F6,15,101805719,101806658
390649,OR4F15,15,101818186,101819125
390651,OR4F13P,15,101842118,101850324
26682,OR4F4,15,101922141,101923059
100124412,FAM138E,15,101954884,101956355
374666,WASH3P,15,101960812,101976605
100288486,DDX11L9,15,101976557,101979093
100287029,DDX11L10,16,11554,14090
100132169,WASIR2,16,22915,25112
51728,POLR3K,16,46978,53632
79622,SNRNP25,16,53828,57669
64285,RHBDF1,16,58058,72631
4350,MPG,16,77018,85851
8131,NPRL3,16,85804,138698
3050,HBZ,16,152854,154505
3042,HBM,16,165973,166768
3040,HBA2,16,172846,173710
3039,HBA1,16,176650,177522
3049,HBQ1,16,180333,181179
55692,LUC7L,16,188968,229482
83986,FAM234A,16,234545,269943
8786,RGS11,16,268300,275943
398,ARHGDIG,16,280605,283003
64714,PDIA2,16,283136,287215
8312,AXIN1,16,287439,352676
10573,MRPL28,16,367383,370569
58986,TMEM8A,16,370775,381950
100134368,LOC100134368,16,382240,392960
4833,NME4,16,396754,400754
26063,DECR2,16,401857,412487
9727,RAB11FIP3,16,425667,522481
64493,LINC00235,16,526846,527407
6650,CAPN15,16,527855,554636
100847028,MIR5587,16,535315,535368
100423037,MIR3176,16,543276,543366
146325,PRR35,16,560421,565529
283948,NHLRC4,16,566994,569495
9091,PIGQ,16,569967,584136
57799,RAB40C,16,589356,629273
117166,WFIKKN1,16,631011,634116
84326,METTL26,16,634426,636366
100287175,LOC100287175,16,636951,639205
84331,MCRIP2,16,641803,648474
105371038,LOC105371038,16,648457,649313
197335,WDR90,16,649362,667829
89941,RHOT2,16,668082,674174
9028,RHBDL1,16,675665,678268
105371184,LOC105371184,16,678517,679777
10273,STUB1,16,680110,682768
339123,JMJD8,16,681665,684446
84219,WDR24,16,684621,690424
146330,FBXL16,16,692499,705825
79006,METRN,16,715172,719655
65990,FAM173A,16,721141,722590
124093,CCDC78,16,722581,726473
84264,HAGHL,16,726935,729715
64428,NARFL,16,729754,741038
10232,MSLN,16,760764,768865
724032,MIR662,16,770182,770277
113000,RPUSD1,16,784973,788383
63922,CHTF18,16,788621,798074
51764,GNG13,16,798040,800733
388199,PRR25,16,805442,813861
64788,LMF1,16,853635,981598
101929387,LMF1-AS1,16,921032,934524
30812,SOX8,16,981807,986979
146336,SSTR5-AS1,16,1064080,1078731
6755,SSTR5,16,1072755,1081454
390664,C1QTNF8,16,1088225,1096244
8912,CACNA1H,16,1153240,1221772
25823,TPSG1,16,1221650,1225254
64499,TPSB2,16,1228335,1230184
7177,TPSAB1,16,1240676,1242554
23430,TPSD1,16,1256271,1258493
7329,UBE2I,16,1309152,1327018
8938,BAIAP3,16,1333604,1349441
115939,TSR3,16,1349239,1351872
84572,GNPTG,16,1351898,1363351
64718,UNKL,16,1363204,1414720
283951,C16orf91,16,1419743,1420800
645811,CCDC154,16,1434387,1444489
1186,CLCN7,16,1444932,1475084
390667,PTX4,16,1485938,1488909
9894,TELO2,16,1493350,1510459
9742,IFT140,16,1510426,1612108
79652,TMEM204,16,1528740,1555580
105371046,LOC105371046,16,1580526,1610328
57585,CRAMP1,16,1614639,1677908
90861,JPT2,16,1678276,1702072
23162,MAPK8IP3,16,1706182,1770317
100423012,MIR3177,16,1734984,1735066
4832,NME3,16,1770319,1771709
65993,MRPS34,16,1771894,1773139
197342,EME2,16,1773227,1776238
90864,SPSB3,16,1776711,1782580
10101,NUBP2,16,1782922,1789191
3483,IGFALS,16,1790412,1794908
3029,HAGH,16,1809102,1827194
81889,FAHD1,16,1827223,1840202
254528,MEIOB,16,1833982,1872178
