entity:sample_id	participant	Source	target_type	WES_bai	WES_bam	WES_bam_path
dm_ACH-001193	ACH-001193	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SK-PN-DW_02/v1/SK-PN-DW_02.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SK-PN-DW_02/v1/SK-PN-DW_02.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SK-PN-DW_02/v1/SK-PN-DW_02.bam
dm_ACH-001196	ACH-001196	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SMS-CTR_1/v2/SMS-CTR_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SMS-CTR_1/v2/SMS-CTR_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SMS-CTR_1/v2/SMS-CTR_1.bam
dm_ACH-001197	ACH-001197	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SMZ-1_2/current/SMZ-1_2.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SMZ-1_2/current/SMZ-1_2.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SMZ-1_2/current/SMZ-1_2.bam
dm_ACH-001200	ACH-001200	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/seq/picard_aggregation/RP-1561/Exome/STM9101/current/STM9101.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/seq/picard_aggregation/RP-1561/Exome/STM9101/current/STM9101.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/seq/picard_aggregation/RP-1561/Exome/STM9101/current/STM9101.bam
dm_ACH-001205	ACH-001205	dm	AGILENT	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C817/TC-32/v3/TC-32.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C817/TC-32/v3/TC-32.bam	
dm_ACH-001206	ACH-001206	dm	AGILENT	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C817/TTC-466/current/TTC-466.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C817/TTC-466/current/TTC-466.bam	
dm_ACH-001211	ACH-001211	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/TTC-549_04/v2/TTC-549_04.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/TTC-549_04/v2/TTC-549_04.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/TTC-549_04/v2/TTC-549_04.bam
dm_ACH-001212	ACH-001212	dm	AGILENT	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C818/CR_TTC642/current/CR_TTC642.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C818/CR_TTC642/current/CR_TTC642.bam	
dm_ACH-001228	ACH-001228	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/UPCISCC152_1/v2/UPCISCC152_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/UPCISCC152_1/v2/UPCISCC152_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/UPCISCC152_1/v2/UPCISCC152_1.bam
dm_ACH-001232	ACH-001232	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/UW228_1/current/UW228_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/UW228_1/current/UW228_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/UW228_1/current/UW228_1.bam
dm_ACH-001270	ACH-001270	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/127399_1/v1/127399_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/127399_1/v1/127399_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/127399_1/v1/127399_1.bam
dm_ACH-001274	ACH-001274	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SW982_1/v2/SW982_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SW982_1/v2/SW982_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SW982_1/v2/SW982_1.bam
dm_ACH-001275	ACH-001275	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SYO1_1/v2/SYO1_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SYO1_1/v2/SYO1_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SYO1_1/v2/SYO1_1.bam
dm_ACH-001277	ACH-001277	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/YAMATO_1/current/YAMATO_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/YAMATO_1/current/YAMATO_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/YAMATO_1/current/YAMATO_1.bam
dm_ACH-001278	ACH-001278	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/BIN-67_2/v2/BIN-67_2.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/BIN-67_2/v2/BIN-67_2.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/BIN-67_2/v2/BIN-67_2.bam
dm_ACH-001280	ACH-001280	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SCS214_1/v1/SCS214_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SCS214_1/v1/SCS214_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/SCS214_1/v1/SCS214_1.bam
dm_ACH-001282	ACH-001282	dm	AGILENT	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C817/CHLA-258/current/CHLA-258.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C817/CHLA-258/current/CHLA-258.bam	
dm_ACH-001283	ACH-001283	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/TC106_8/v2/TC106_8.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/TC106_8/v2/TC106_8.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/TC106_8/v2/TC106_8.bam
dm_ACH-001289	ACH-001289	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/COGAR359_1/v2/COGAR359_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/COGAR359_1/v2/COGAR359_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/COGAR359_1/v2/COGAR359_1.bam
dm_ACH-001295	ACH-001295	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/Y79.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/Y79.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/Y79.bam
dm_ACH-001300	ACH-001300	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/CHLA15_1/v2/CHLA15_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/CHLA15_1/v2/CHLA15_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/CHLA15_1/v2/CHLA15_1.bam
dm_ACH-001301	ACH-001301	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/COGN278_1/v2/COGN278_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/COGN278_1/v2/COGN278_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/COGN278_1/v2/COGN278_1.bam
dm_ACH-001302	ACH-001302	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/COGN305_1/v2/COGN305_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/COGN305_1/v2/COGN305_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/COGN305_1/v2/COGN305_1.bam
dm_ACH-001303	ACH-001303	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/NB1643_1/v1/NB1643_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/NB1643_1/v1/NB1643_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/NB1643_1/v1/NB1643_1.bam
dm_ACH-001310	ACH-001310	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/HA1E/v1/HA1E.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/HA1E/v1/HA1E.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/HA1E/v1/HA1E.bam
dm_ACH-001322	ACH-001322	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/CME-1_1/v1/CME-1_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/CME-1_1/v1/CME-1_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1211/Exome/CME-1_1/v1/CME-1_1.bam
dm_ACH-001328	ACH-001328	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/A431_1/current/A431_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/A431_1/current/A431_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/A431_1/current/A431_1.bam
dm_ACH-001329	ACH-001329	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/ANGMCSS.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/ANGMCSS.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/ANGMCSS.bam
dm_ACH-001332	ACH-001332	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/BICR_78_1/current/BICR_78_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/BICR_78_1/current/BICR_78_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/BICR_78_1/current/BICR_78_1.bam
dm_ACH-001333	ACH-001333	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/C-33_A/current/C-33_A.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/C-33_A/current/C-33_A.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/C-33_A/current/C-33_A.bam
dm_ACH-001335	ACH-001335	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/C4II/current/C4II.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/C4II/current/C4II.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/C4II/current/C4II.bam
dm_ACH-001336	ACH-001336	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/Ca_Ski/current/Ca_Ski.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/Ca_Ski/current/Ca_Ski.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/Ca_Ski/current/Ca_Ski.bam
dm_ACH-001339	ACH-001339	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/COLO794_1/current/COLO794_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/COLO794_1/current/COLO794_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/COLO794_1/current/COLO794_1.bam
dm_ACH-001340	ACH-001340	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/COV413A/current/COV413A.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/COV413A/current/COV413A.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/COV413A/current/COV413A.bam
dm_ACH-001341	ACH-001341	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/DOTC24510/current/DOTC24510.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/DOTC24510/current/DOTC24510.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/DOTC24510/current/DOTC24510.bam
dm_ACH-001344	ACH-001344	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/GI-ME-N_1/current/GI-ME-N_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/GI-ME-N_1/current/GI-ME-N_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/GI-ME-N_1/current/GI-ME-N_1.bam
dm_ACH-001346	ACH-001346	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/H103/v4/H103.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/H103/v4/H103.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/H103/v4/H103.bam
dm_ACH-001353	ACH-001353	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/JOPACA1.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/JOPACA1.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/JOPACA1.bam
dm_ACH-001354	ACH-001354	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/LAN2.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/LAN2.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/LAN2.bam
dm_ACH-001356	ACH-001356	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/MB1.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/MB1.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/MB1.bam
dm_ACH-001360	ACH-001360	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/MS751/current/MS751.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/MS751/current/MS751.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/MS751/current/MS751.bam
dm_ACH-001366	ACH-001366	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/NGP.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/NGP.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/NGP.bam
dm_ACH-001367	ACH-001367	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/NMB/v1/NMB.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/NMB/v1/NMB.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/NMB/v1/NMB.bam
dm_ACH-001368	ACH-001368	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/OACM51_1/current/OACM51_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/OACM51_1/current/OACM51_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/OACM51_1/current/OACM51_1.bam
dm_ACH-001369	ACH-001369	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/OCIC5X/v3/OCIC5X.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/OCIC5X/v3/OCIC5X.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/OCIC5X/v3/OCIC5X.bam
dm_ACH-001373	ACH-001373	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/OV17R_1/current/OV17R_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/OV17R_1/current/OV17R_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/OV17R_1/current/OV17R_1.bam
dm_ACH-001374	ACH-001374	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/PA-1/current/PA-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/PA-1/current/PA-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/PA-1/current/PA-1.bam
dm_ACH-001375	ACH-001375	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD119.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD119.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD119.bam
dm_ACH-001376	ACH-001376	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD135.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD135.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD135.bam
dm_ACH-001377	ACH-001377	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD137.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD137.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD137.bam
dm_ACH-001378	ACH-001378	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/PACADD159/v1/PACADD159.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/PACADD159/v1/PACADD159.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/PACADD159/v1/PACADD159.bam
dm_ACH-001379	ACH-001379	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD161.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD161.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD161.bam
dm_ACH-001380	ACH-001380	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD165.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD165.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD165.bam
dm_ACH-001382	ACH-001382	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD188.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD188.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/PACADD188.bam
dm_ACH-001386	ACH-001386	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SCLC22H_1/current/SCLC22H_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SCLC22H_1/current/SCLC22H_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SCLC22H_1/current/SCLC22H_1.bam
dm_ACH-001390	ACH-001390	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SUM149PT_1/current/SUM149PT_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SUM149PT_1/current/SUM149PT_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SUM149PT_1/current/SUM149PT_1.bam
dm_ACH-001391	ACH-001391	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SUM159PT_1/current/SUM159PT_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SUM159PT_1/current/SUM159PT_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SUM159PT_1/current/SUM159PT_1.bam
dm_ACH-001392	ACH-001392	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/SUM185PE.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/SUM185PE.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/SUM185PE.bam
dm_ACH-001394	ACH-001394	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SUM299PE_1/current/SUM299PE_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SUM299PE_1/current/SUM299PE_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1500/Exome/SUM299PE_1/current/SUM299PE_1.bam
dm_ACH-001396	ACH-001396	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SUM52PE/current/SUM52PE.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SUM52PE/current/SUM52PE.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SUM52PE/current/SUM52PE.bam
dm_ACH-001399	ACH-001399	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SW626_1/current/SW626_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SW626_1/current/SW626_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SW626_1/current/SW626_1.bam
dm_ACH-001400	ACH-001400	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SW954/current/SW954.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SW954/current/SW954.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SW954/current/SW954.bam
dm_ACH-001401	ACH-001401	dm	ICE	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/SW13.bai	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/SW13.bam	gs://fc-3c1319f5-729f-43d4-999c-3e8620465fe4/samples/SW13.bam
dm_ACH-001402	ACH-001402	dm	ICE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SW756_1/current/SW756_1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SW756_1/current/SW756_1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/Exome/SW756_1/current/SW756_1.bam
