ensembl_gene_id,hgnc_id
ENSG00000135454,GALNT1
ENSG00000242990,L13AP23
ENSG00000135506,9
ENSG00000257342,025165.2
ENSG00000135439,AP2
ENSG00000255737,AP2-AS1
ENSG00000135452,PAN31
ENSG00000135446,K4
ENSG00000283621,R6759
ENSG00000139266,RCH9
ENSG00000111012,P27B1
ENSG00000037897,TTL1
ENSG00000123427,F1AKMT3
ENSG00000257921,025165.3
ENSG00000123297,FM
ENSG00000135407,IL
ENSG00000270039,025165.5
ENSG00000206749,U6-1083P
ENSG00000269903,025165.4
ENSG00000175215,DSP2
ENSG00000207789,R26A2
ENSG00000257953,083805.2
ENSG00000245651,083805.1
ENSG00000273805,083805.3
ENSG00000166896,P23
ENSG00000257698,084033.3
ENSG00000257159,084033.1
ENSG00000222210,7SKP65
ENSG00000257668,084033.2
ENSG00000257541,NC02403
ENSG00000279134,090643.1
ENSG00000279411,090643.2
ENSG00000241423,L21P103
ENSG00000258133,025578.1
ENSG00000258231,020637.1
ENSG00000257259,NC02388
ENSG00000139263,IG3
ENSG00000257443,068305.2
ENSG00000244390,S6P22
ENSG00000257288,068305.1
ENSG00000258214,108721.1
ENSG00000212599,U6-279P
ENSG00000251931,U6-871P
ENSG00000257230,NC02448
ENSG00000202471,U4-20P
ENSG00000118596,C16A7
ENSG00000257146,079905.2
ENSG00000237176,079905.1
ENSG00000257294,080011.1
ENSG00000258184,087883.1
ENSG00000252607,00019
ENSG00000251822,00413
ENSG00000257865,090022.1
ENSG00000257308,090017.1
ENSG00000258336,X4L52
ENSG00000198673,M19A2
ENSG00000242922,L21P104
ENSG00000257528,T8P19
ENSG00000213363,S3P6
ENSG00000257880,078789.1
ENSG00000258316,F17P1
ENSG00000135655,P15
ENSG00000284360,R6125
ENSG00000200814,U6-595P
ENSG00000275881,00017
ENSG00000061987,N2
ENSG00000257568,079035.1
ENSG00000202034,U6-399P
ENSG00000221949,NC01465
ENSG00000257354,048341.1
ENSG00000199179,RLET7I
ENSG00000275180,048341.2
ENSG00000111110,M1H
ENSG00000241941,L32P26
ENSG00000213352,PDHP44
ENSG00000200296,U1-83P
ENSG00000252660,00019
ENSG00000139239,L14P1
ENSG00000257779,078814.2
ENSG00000250517,HAL6CP
ENSG00000257235,078814.1
ENSG00000257664,L24D1P5
ENSG00000166148,PR1A
ENSG00000279444,135584.1
ENSG00000257332,RNPA1P69
ENSG00000258117,026116.1
ENSG00000177990,Y19L2
ENSG00000249753,084357.2
ENSG00000257005,027667.1
ENSG00000255583,084357.3
ENSG00000240027,084357.1
ENSG00000118600,YLT1
ENSG00000255850,YLT1-AS1
ENSG00000255642,BPC1P4
ENSG00000196935,GAP1
ENSG00000242087,L36AP41
ENSG00000256571,079866.2
ENSG00000256399,079866.1
ENSG00000255780,020611.1
ENSG00000255886,020611.2
ENSG00000255817,025576.2
ENSG00000255629,025576.1
ENSG00000174206,2orf66
ENSG00000212298,U6-1009P
ENSG00000243024,012158.1
ENSG00000251788,U5A-7P
ENSG00000185306,2orf56
ENSG00000256192,012158.2
ENSG00000256293,135279.2
ENSG00000238440,01210
ENSG00000184575,OT
ENSG00000255566,135279.1
ENSG00000277895,135279.3
ENSG00000183735,K1
ENSG00000153179,SSF3
ENSG00000256199,078962.2
ENSG00000223294,00137
ENSG00000256670,078962.4
ENSG00000266016,R548Z
ENSG00000207546,R548C
ENSG00000225195,078962.1
ENSG00000256314,078962.3
ENSG00000280320,025262.3
ENSG00000280181,025262.2
ENSG00000135677,S
ENSG00000215159,025262.1
ENSG00000111490,C1D30
ENSG00000243020,L7P39
ENSG00000255693,NC02389
ENSG00000248995,NC02231
ENSG00000221564,U6ATAC42P
ENSG00000198671,135895.1
ENSG00000156076,F1
ENSG00000207099,U6-166P
ENSG00000255700,OOP3
ENSG00000174106,MD3
ENSG00000276853,026124.2
ENSG00000174099,RB3
ENSG00000250280,026124.1
ENSG00000215208,T18P60
ENSG00000250748,025419.1
ENSG00000255866,090023.1
ENSG00000256268,NC02454
ENSG00000256915,090023.2
ENSG00000213344,NPP3
ENSG00000241749,SAP52
ENSG00000149948,GA2
ENSG00000277945,107308.1
ENSG00000197301,090673.1
ENSG00000256083,090673.2
ENSG00000276878,R6074
ENSG00000256259,NC02425
ENSG00000213343,L21P18
ENSG00000251857,A5SP362
ENSG00000139233,PH
ENSG00000228144,078927.1
ENSG00000239335,PH-DT
ENSG00000155957,BIM4
ENSG00000090376,AK3
ENSG00000225422,MS1P1
ENSG00000284011,R6502
ENSG00000256072,078889.1
ENSG00000256777,CL3P7
ENSG00000222744,7SKP166
ENSG00000127311,LB
ENSG00000155974,IP1
ENSG00000256285,BPL9P5
ENSG00000256420,BPL9P4
ENSG00000257083,073530.1
ENSG00000279310,073530.2
ENSG00000255976,B11AP2
ENSG00000237766,TA2P
ENSG00000111530,ND1
ENSG00000256037,PL40P1
ENSG00000256355,AN1P3
ENSG00000256172,NC02420
ENSG00000203585,NC02408
ENSG00000256077,NC02442
ENSG00000127334,RK2
ENSG00000235872,078777.1
ENSG00000255970,NC02421
ENSG00000279505,022513.1
ENSG00000255772,NC01479
ENSG00000256835,005294.1
ENSG00000255733,NG-AS1
ENSG00000244432,L39P28
ENSG00000236946,RNPA1P70
ENSG00000256708,007458.1
ENSG00000111537,NG
ENSG00000111536,26
ENSG00000127318,22
ENSG00000111554,M1
ENSG00000251301,NC02384
ENSG00000256273,022511.1
ENSG00000273824,008033.3
ENSG00000256075,008033.1
ENSG00000256917,008033.2
ENSG00000240087,SAP12
ENSG00000274459,00017
ENSG00000127314,P1B
ENSG00000234040,L10P12
ENSG00000206650,ORA70G
ENSG00000234925,P5PDP4
ENSG00000247363,090061.1
ENSG00000241825,L7P42
ENSG00000111581,P107
ENSG00000233560,T8P39
ENSG00000175782,C35E3
ENSG00000256678,025423.3
ENSG00000135679,M2
ENSG00000256325,025423.1
ENSG00000257181,025423.4
ENSG00000256664,025423.2
ENSG00000135678,M
ENSG00000252770,U7-4P
ENSG00000257289,025423.5
ENSG00000257336,ELID2P1
ENSG00000258140,127894.1
ENSG00000111605,SF6
ENSG00000283476,R1279
ENSG00000257818,GALT1P1
ENSG00000274979,020656.2
ENSG00000090382,Z
ENSG00000257764,020656.1
ENSG00000127337,ATS4
ENSG00000266185,7SL804P
ENSG00000241765,S26P45
ENSG00000257507,NC02373
ENSG00000166225,S2
ENSG00000264405,R3913-1
ENSG00000283677,R3913-2
ENSG00000166226,T2
ENSG00000198812,RC10
ENSG00000127325,ST3
ENSG00000279551,025263.3
ENSG00000247131,025263.1
ENSG00000127328,B3IP
ENSG00000258052,025263.2
ENSG00000166268,RFL
ENSG00000257815,NC01481
ENSG00000257241,078922.1
ENSG00000257139,084032.1
ENSG00000257613,NC01481
ENSG00000111596,OT2
ENSG00000279530,092881.1
ENSG00000135643,NMB4
ENSG00000222405,U4-65P
ENSG00000258168,025569.1
ENSG00000127329,PRB
ENSG00000277247,083809.1
ENSG00000153233,PRR
ENSG00000257302,HD2P1
ENSG00000207387,00019
ENSG00000257265,123905.1
ENSG00000257454,025575.1
ENSG00000258053,025575.2
ENSG00000127324,PAN8
ENSG00000139292,R5
ENSG00000277223,090116.1
ENSG00000257761,078860.1
ENSG00000133858,C3H1
ENSG00000212461,00560
ENSG00000173451,AP2
ENSG00000258064,073612.1
ENSG00000139291,EM19
ENSG00000257515,011601.1
ENSG00000080371,B21
ENSG00000257410,089984.1
ENSG00000257991,089984.3
ENSG00000121749,C1D15
ENSG00000257802,089984.2
ENSG00000139287,H2
ENSG00000258115,090109.1
ENSG00000072657,HDE
ENSG00000236333,HDE-AS1
ENSG00000257287,016256.1
ENSG00000257723,CHD3P2
ENSG00000258235,133480.1
ENSG00000258294,090503.2
ENSG00000258123,NC02444
ENSG00000257682,090503.1
ENSG00000243164,087879.1
ENSG00000252415,U6-1012P
ENSG00000257750,NC02445
ENSG00000201809,00096
ENSG00000257587,136188.1
ENSG00000258332,NC02394
ENSG00000251138,090502.1
ENSG00000258320,090502.4
ENSG00000257183,090502.3
ENSG00000257113,090502.2
ENSG00000257364,NTXP3
ENSG00000253719,XN7L3B
ENSG00000257386,025257.1
ENSG00000257323,123904.2
ENSG00000188646,123904.1
ENSG00000257998,123904.3
ENSG00000257434,073525.1
ENSG00000166006,NC2
ENSG00000254451,091534.1
ENSG00000258112,NG2P1
ENSG00000180881,PS2
ENSG00000257823,092552.1
ENSG00000273987,121761.2
ENSG00000173401,IPR1L1
ENSG00000180481,IPR1L2
ENSG00000139278,IPR1
ENSG00000257497,121761.1
ENSG00000111615,R1
ENSG00000258077,078923.1
ENSG00000257777,022507.1
ENSG00000258245,L10P13
ENSG00000251893,00156
ENSG00000258088,078820.1
ENSG00000258091,011611.6
ENSG00000243420,7SL734P
ENSG00000257329,011611.2
ENSG00000198923,011611.1
ENSG00000139289,LDA1
ENSG00000257453,011611.3
ENSG00000257839,011611.4
ENSG00000187109,P1L1
ENSG00000257941,011611.5
ENSG00000258304,233290.2
ENSG00000257872,233290.1
ENSG00000252858,U6-1271P
ENSG00000257219,NC02407
ENSG00000223273,7SKP172
ENSG00000179941,S10
ENSG00000091039,BPL8
ENSG00000257526,107032.2
ENSG00000213272,L7AP9
ENSG00000271142,HAQP7
ENSG00000243071,107032.1
ENSG00000241045,L7P43
ENSG00000258090,093014.1
ENSG00000186908,HHC17
ENSG00000175183,RP2
ENSG00000257910,124784.1
ENSG00000257199,025161.1
ENSG00000165891,F7
ENSG00000257677,NC02464
ENSG00000067798,V3
ENSG00000257835,073591.1
ENSG00000258066,138331.1
ENSG00000258225,073571.1
ENSG00000257220,M213AP1
ENSG00000258220,NC02424
ENSG00000258084,128707.1
ENSG00000257879,130415.1
ENSG00000257165,079362.1
ENSG00000257564,068993.1
ENSG00000257948,068993.2
ENSG00000067715,T1
ENSG00000257191,090709.1
ENSG00000257894,027288.3
ENSG00000221788,R1252
ENSG00000257604,027288.2
ENSG00000257474,027288.1
ENSG00000257956,P56P3
ENSG00000177425,WR
ENSG00000258048,073569.2
ENSG00000058272,P1R12A
ENSG00000277130,073569.3
ENSG00000258044,073569.1
ENSG00000201942,A5SP363
ENSG00000257557,P1R12A-AS1
ENSG00000271496,RPGP20
ENSG00000239473,L7P38
ENSG00000238842,U7-106P
ENSG00000165899,OGL
ENSG00000230291,078817.1
ENSG00000222880,7SKP261
ENSG00000139304,PRQ
ENSG00000257786,IRIN1P1
ENSG00000257429,074031.1
ENSG00000111046,F6
ENSG00000111049,F5
ENSG00000257741,NC01490
ENSG00000111052,N7A
ENSG00000207763,R617
ENSG00000258215,078886.1
ENSG00000208022,R618
ENSG00000111058,SS3
ENSG00000258026,078955.1
ENSG00000265227,R4699
ENSG00000139220,FIA2
ENSG00000257467,FIA2-AS1
ENSG00000258162,069228.1
ENSG00000258375,079363.1
ENSG00000257609,091515.1
ENSG00000257747,NC02426
ENSG00000258193,011602.1
ENSG00000133773,DC59
ENSG00000127720,TTL25
ENSG00000257875,089998.3
ENSG00000258170,089998.4
ENSG00000257837,089998.2
ENSG00000257431,089998.1
ENSG00000179104,TC2
ENSG00000252220,U6-977P
ENSG00000213270,L6P25
ENSG00000258338,090680.1
ENSG00000257124,093025.1
ENSG00000285191,090679.2
ENSG00000257729,090679.1
ENSG00000221148,00334
ENSG00000258358,087888.1
ENSG00000257296,093027.1
ENSG00000072041,C6A15
ENSG00000258073,128657.1
ENSG00000231738,PAN19
ENSG00000133640,RIQ1
ENSG00000180318,X1
ENSG00000258815,131532.1
ENSG00000257855,126471.1
ENSG00000258206,137768.1
ENSG00000198774,SSF9
ENSG00000133636,S
ENSG00000182050,AT4C
ENSG00000258178,016993.1
ENSG00000257897,139697.1
ENSG00000258185,010196.1
ENSG00000280049,079597.1
ENSG00000242850,L23AP68
ENSG00000258205,079598.4
ENSG00000257648,CSP30
ENSG00000258173,079598.2
ENSG00000258128,RN9P
ENSG00000257912,NC02258
ENSG00000257940,079598.1
ENSG00000258179,079598.3
ENSG00000240721,S4XP15
ENSG00000165805,2orf50
ENSG00000133641,2orf29
ENSG00000198707,P290
ENSG00000252747,A5SP364
ENSG00000257752,091516.1
ENSG00000139324,TC3
ENSG00000199245,00019
ENSG00000049130,TLG
ENSG00000281333,024941.2
ENSG00000252850,U1-117P
ENSG00000278011,024941.1
ENSG00000246363,NC02458
ENSG00000257629,006199.1
ENSG00000257156,024909.1
ENSG00000238302,U7-120P
ENSG00000257820,PS6P4
ENSG00000139318,SP6
ENSG00000274021,024909.2
ENSG00000271327,010201.2
ENSG00000271259,010201.1
ENSG00000139323,C1B
ENSG00000226982,NPCP1
ENSG00000257594,LNT4
ENSG00000259075,C1B-GALNT4
ENSG00000270344,C1B-AS1
ENSG00000279939,025034.2
ENSG00000258302,025034.1
ENSG00000070961,P2B1
ENSG00000271614,P2B1-AS1
ENSG00000252207,A5SP365
ENSG00000257480,PL2P1
ENSG00000252823,U6-148P
ENSG00000258216,084200.1
ENSG00000258290,WD1P2
ENSG00000257725,NC02399
ENSG00000257194,126178.1
ENSG00000258183,NC02392
ENSG00000257995,084365.1
ENSG00000257787,112481.1
ENSG00000197651,ER1
ENSG00000196243,NC00615
ENSG00000083782,YC
ENSG00000139330,RA
ENSG00000139329,M
ENSG00000011465,N
ENSG00000258148,007115.1
ENSG00000258100,025035.1
ENSG00000274647,02110
ENSG00000277738,126175.1
ENSG00000258125,025254.1
ENSG00000258224,090049.2
ENSG00000257893,NC02404
ENSG00000257863,090049.1
ENSG00000257242,NC01619
ENSG00000133639,G1
ENSG00000245904,025164.1
ENSG00000239201,L21P106
ENSG00000199895,00019
ENSG00000277851,NC02391
ENSG00000205057,LU1OS
ENSG00000257127,LU1
ENSG00000266923,063949.2
ENSG00000205056,NC02397
ENSG00000258262,063949.1
ENSG00000187510,EKHG7
ENSG00000102189,A1
ENSG00000258012,026111.1
ENSG00000257195,RNPA1P50
ENSG00000202534,U6-1329P
ENSG00000257345,NC02413
ENSG00000257322,138123.1
ENSG00000207365,00019
ENSG00000270506,021646.1
ENSG00000256393,L41P5
ENSG00000257746,138123.2
ENSG00000257210,CAP8
ENSG00000258171,NC02412
ENSG00000201502,00284
ENSG00000257512,124947.2
ENSG00000257252,124947.1
ENSG00000173598,DT4
ENSG00000177889,E2N
ENSG00000200011,00019
ENSG00000198015,PL42
ENSG00000243015,7SL737P
ENSG00000258271,025260.1
ENSG00000246985,CS2-AS1
ENSG00000120833,CS2
ENSG00000186076,012085.1
ENSG00000169372,ADD
ENSG00000258274,012085.2
ENSG00000264978,7SL630P
ENSG00000258303,012464.2
ENSG00000257283,012464.1
ENSG00000271382,012464.3
ENSG00000223126,7SKP263
ENSG00000257360,123567.1
ENSG00000136040,XNC1
ENSG00000258035,123567.2
ENSG00000258172,073655.1
ENSG00000258365,073655.2
ENSG00000173588,P83
ENSG00000244391,7SL330P
ENSG00000213250,MS2P1
ENSG00000278916,P83-DT
ENSG00000257400,023161.1
ENSG00000244091,7SL483P
ENSG00000258357,023161.2
ENSG00000236349,CLG2P2
ENSG00000266099,R5700
ENSG00000057704,CC3
ENSG00000283818,R7844
ENSG00000257847,M3P2
ENSG00000216306,T19P2
ENSG00000283998,R492
ENSG00000184752,UFA12
ENSG00000120798,2C1
ENSG00000180263,D6
ENSG00000257121,126615.2
ENSG00000237774,126615.1
ENSG00000028203,ZT
ENSG00000202470,00019
ENSG00000257666,X3P5
ENSG00000212535,U6-808P
ENSG00000199172,R331
ENSG00000265917,R3685
ENSG00000257943,084879.1
ENSG00000258313,084879.2
ENSG00000222544,U6-735P
ENSG00000241556,018475.1
ENSG00000111142,TAP2
ENSG00000136014,P44
ENSG00000257150,AM1P5
ENSG00000212448,00019
ENSG00000074527,N4
ENSG00000199506,U6-247P
ENSG00000258343,090001.1
ENSG00000258292,NC02410
ENSG00000139343,RPF
ENSG00000165972,DC38
ENSG00000285030,090001.2
ENSG00000139344,DHD1
ENSG00000084110,L
ENSG00000257878,007298.2
ENSG00000111144,A4H
ENSG00000257715,007298.1
ENSG00000258251,EL5P3
ENSG00000277062,7SL88P
ENSG00000283422,NC02452
ENSG00000111145,K3
ENSG00000258177,008149.1
ENSG00000059758,K17
ENSG00000201435,U4-24P
ENSG00000257169,125612.1
ENSG00000258272,007513.1
ENSG00000252827,7SKP11
ENSG00000188596,AP54
ENSG00000258846,F1A1P33
ENSG00000139350,DD1
ENSG00000202368,00019
ENSG00000258131,007656.1
ENSG00000257470,013417.1
ENSG00000279190,007656.2
ENSG00000257920,NC02409
ENSG00000255794,ST
ENSG00000221479,R1251
ENSG00000273942,01963
ENSG00000274230,01964
ENSG00000275231,01965
ENSG00000273570,01966
ENSG00000275971,01967
ENSG00000274819,01968
ENSG00000251844,00537
ENSG00000278802,01969
ENSG00000276398,01970
ENSG00000279798,018659.2
ENSG00000207586,R135A2
ENSG00000277081,01971
ENSG00000257157,018659.1
ENSG00000257501,007424.1
ENSG00000206899,U6-36P
ENSG00000265861,R4495
ENSG00000263890,R4303
ENSG00000258312,016152.1
ENSG00000257580,008055.1
ENSG00000201296,U4-41P
ENSG00000227825,C9A7P1
ENSG00000245017,NC02453
ENSG00000257167,PO-AS1
ENSG00000120802,PO
ENSG00000225185,IAP8
ENSG00000075415,C25A3
ENSG00000212443,ORA53
ENSG00000166130,BIP
ENSG00000120868,AF1
ENSG00000185046,KS1B
ENSG00000258204,008126.1
ENSG00000257458,069437.1
ENSG00000202324,A5SP366
ENSG00000258039,117377.1
ENSG00000180219,M71C
ENSG00000214203,S4XP1
ENSG00000279148,126474.1
ENSG00000111647,RF1BP1L
ENSG00000280088,126474.2
ENSG00000257696,010203.2
ENSG00000238105,LGA2P5
ENSG00000266610,7SL176P
ENSG00000257489,010203.1
ENSG00000221476,R1827
ENSG00000075089,TR6
ENSG00000166153,PDC4
ENSG00000206790,00019
ENSG00000136021,YL2
ENSG00000179520,C17A8
ENSG00000012504,1H4
ENSG00000271177,010200.2
ENSG00000139354,S2L3
ENSG00000257803,010200.1
ENSG00000151572,O4
ENSG00000257325,138360.1
ENSG00000258007,063947.1
ENSG00000258033,063947.2
ENSG00000256870,C5A8
ENSG00000207414,U6-768P
ENSG00000241744,079953.1
ENSG00000120800,P20
ENSG00000120805,L1
ENSG00000257543,063948.1
ENSG00000222890,U6-1068P
ENSG00000239413,S27P23
ENSG00000206929,00019
ENSG00000202249,U5E-5P
ENSG00000252366,A5SP367
ENSG00000166211,IC
ENSG00000196091,BPC1
ENSG00000257514,117505.1
ENSG00000274560,010205.1
ENSG00000111666,PT1
ENSG00000199933,Y1P16
ENSG00000139351,CP3
ENSG00000111670,PTAB
ENSG00000222255,U6-101P
ENSG00000258230,063950.1
ENSG00000201168,A5SP368
ENSG00000222932,U6-172P
ENSG00000223046,A5SP369
ENSG00000252863,U6-1183P
ENSG00000258153,PE1P4
ENSG00000136048,AM1
ENSG00000257202,084398.2
ENSG00000241917,084398.1
ENSG00000258308,079907.2
ENSG00000258288,NFP2
ENSG00000120860,SHC3
ENSG00000257222,079907.1
ENSG00000075188,P37
ENSG00000185480,RPBP
ENSG00000183395,CH
ENSG00000281344,LLPAR
ENSG00000264554,7SL793P
ENSG00000258142,093023.1
ENSG00000283052,NC02456
ENSG00000017427,F1
ENSG00000257254,010202.1
ENSG00000258169,NC00485
ENSG00000171759,H
ENSG00000282964,026108.1
ENSG00000139352,CL1
ENSG00000257703,068643.1
ENSG00000257860,068643.2
ENSG00000179088,2orf42
ENSG00000257415,084364.1
ENSG00000257994,084364.2
ENSG00000257762,NC02401
ENSG00000136011,AB2
ENSG00000212594,00096
ENSG00000257737,025265.2
ENSG00000257766,025265.3
ENSG00000257681,025265.1
ENSG00000111696,5DC3
ENSG00000257754,012555.2
ENSG00000257327,012555.1
ENSG00000214198,C41P
ENSG00000166598,P90B1
ENSG00000284503,R3652
ENSG00000204954,2orf73
ENSG00000139372,G
ENSG00000120820,T8D2
ENSG00000216285,078819.1
ENSG00000111727,FC2
ENSG00000120837,YB
ENSG00000199415,A5SP370
ENSG00000257193,NC02385
ENSG00000198431,NRD1
ENSG00000257732,089983.1
ENSG00000213442,L18AP3
ENSG00000255150,D3
ENSG00000171310,ST11
ENSG00000258111,079316.1
ENSG00000279176,079316.2
ENSG00000264295,R3922
ENSG00000136052,C41A2
ENSG00000222579,00019
ENSG00000257758,T18P20
ENSG00000151131,2orf45
ENSG00000136010,DH1L2
ENSG00000257999,016257.1
ENSG00000136051,SHC4
ENSG00000136044,PL2
ENSG00000235162,2orf75
ENSG00000257642,CAT198
ENSG00000257859,SC18
ENSG00000257773,13P3
ENSG00000257890,011595.2
ENSG00000074590,AK1
ENSG00000257438,011595.1
ENSG00000257611,010182.1
ENSG00000136026,AP4
ENSG00000258355,079174.1
ENSG00000277715,079174.2
ENSG00000238609,U7-94P
ENSG00000166046,P11L2
ENSG00000013503,LR3B
ENSG00000257545,079385.1
ENSG00000111783,X4
ENSG00000257711,079385.2
ENSG00000257918,079385.3
ENSG00000111785,C8B
ENSG00000257119,F1B2P4
ENSG00000240631,L30P12
ENSG00000260329,007541.1
ENSG00000151135,EM263
ENSG00000120832,ERF2
ENSG00000008405,Y1
ENSG00000257548,078929.1
ENSG00000257444,TP7
ENSG00000151136,BD11
ENSG00000200897,00284
ENSG00000222302,A5SP371
ENSG00000257579,007540.1
ENSG00000222160,00019
ENSG00000136045,P1
ENSG00000240441,007622.1
ENSG00000110851,DM4
ENSG00000258136,007622.2
ENSG00000187855,CL4
ENSG00000257141,126177.2
ENSG00000274395,126177.8
ENSG00000257398,126177.4
ENSG00000257951,126177.6
ENSG00000257392,126177.3
ENSG00000257426,126177.5
ENSG00000258072,126177.7
ENSG00000257129,126177.1
ENSG00000075035,CD2
ENSG00000257281,009729.1
ENSG00000174600,KLR1
ENSG00000247213,NC01498
ENSG00000198855,CD
ENSG00000075856,RT3
ENSG00000136003,CU
ENSG00000183160,EM119
ENSG00000110876,LPLG
ENSG00000257221,007569.1
ENSG00000284388,R4496
ENSG00000110880,RO1C
ENSG00000238457,U7-169P
ENSG00000200060,00019
ENSG00000273499,00561
ENSG00000084112,H1
ENSG00000280110,087893.2
ENSG00000274598,087893.1
ENSG00000207622,R619
ENSG00000110887,O
ENSG00000166111,OP
ENSG00000201324,U6-361P
ENSG00000279630,190387.1
ENSG00000135093,P30
ENSG00000256262,P30-AS1
ENSG00000212138,A5SP372
ENSG00000189046,KBH2
ENSG00000076248,G
ENSG00000256139,007637.1
ENSG00000076555,ACB
ENSG00000139445,XN4
ENSG00000174527,O1H
ENSG00000256560,NC01486
ENSG00000255655,007570.1
ENSG00000110906,TD10
ENSG00000151148,E3B
ENSG00000139428,AB
ENSG00000200274,U4-32P
ENSG00000110921,K
ENSG00000200794,7SKP250
ENSG00000139438,M222A
ENSG00000255650,M222A-AS1
ENSG00000111199,PV4
ENSG00000263510,R4497
ENSG00000139433,TP
ENSG00000256351,007834.2
ENSG00000241413,7SL441P
ENSG00000249094,007834.1
ENSG00000139437,HP
ENSG00000139436,T2
ENSG00000277299,084876.1
ENSG00000280426,084876.2
ENSG00000076513,KRD13A
ENSG00000174456,2orf76
ENSG00000277595,007546.1
ENSG00000279360,007546.2
ENSG00000122970,T81
ENSG00000174437,P2A2
ENSG00000276956,7SL769P
ENSG00000196510,APC7
ENSG00000258210,144548.1
ENSG00000258011,GA1P3
ENSG00000111229,PC3
ENSG00000111231,N3
ENSG00000241680,L31P49
ENSG00000204856,M216A
ENSG00000111237,S29
ENSG00000202335,00278
ENSG00000278993,002350.1
ENSG00000151164,D9B
ENSG00000196850,TC7
ENSG00000204852,TN1
ENSG00000263537,7SL387P
ENSG00000122986,CN1
ENSG00000186298,P1CC
ENSG00000279925,144522.1
ENSG00000257268,002375.1
ENSG00000241286,L29P25
ENSG00000173093,DC63
ENSG00000111245,L2
ENSG00000185847,NC01405
ENSG00000258240,002351.1
ENSG00000111249,X2
ENSG00000273700,R6760
ENSG00000253080,A5SP373
ENSG00000198324,ETA1
ENSG00000257595,NC02356
ENSG00000257539,PA8P14
ENSG00000111252,2B3
ENSG00000204842,XN2
ENSG00000272215,00066
ENSG00000238168,137055.1
ENSG00000258099,XN2-AS
ENSG00000089234,AP
ENSG00000258359,NPP1
ENSG00000111271,AD10
ENSG00000257767,002996.1
ENSG00000111275,DH2
ENSG00000274697,R6761
ENSG00000234608,PKAPK5-AS1
ENSG00000089022,PKAPK5
ENSG00000244060,S2P41
ENSG00000229186,AM1A
ENSG00000226469,AM1B
ENSG00000198270,EM116
ENSG00000258373,C25A3P2
ENSG00000257624,004024.1
ENSG00000089248,P29
ENSG00000274227,073575.2
ENSG00000111300,A25
ENSG00000266370,R3657
ENSG00000258323,073575.1
ENSG00000200688,00019
ENSG00000135148,AFD1
ENSG00000200135,00019
ENSG00000173064,CTD4
ENSG00000283793,R6861
ENSG00000257494,004217.1
ENSG00000201428,7SKP71
ENSG00000213152,L7AP60
ENSG00000257658,004217.2
ENSG00000089009,L6
ENSG00000179295,PN11
ENSG00000089169,H3A
ENSG00000283507,R1302-1
ENSG00000089127,S1
ENSG00000257452,004551.1
ENSG00000111331,S3
ENSG00000111335,S2
ENSG00000258159,MP1LP2
ENSG00000242461,S15AP32
ENSG00000135144,X1
ENSG00000111344,SAL1
ENSG00000186710,AP73
ENSG00000199899,00019
ENSG00000123064,X54
ENSG00000276908,R7106
ENSG00000201208,00019
ENSG00000139405,TA1
ENSG00000257286,089999.1
ENSG00000166578,CD
ENSG00000186815,CN1
ENSG00000277566,089999.2
ENSG00000274822,R6762
ENSG00000089060,C8B1
ENSG00000151176,BD2
ENSG00000135094,S
ENSG00000139410,SL
ENSG00000089116,X5
ENSG00000257935,X5-AS1
ENSG00000249550,NC01234
ENSG00000257231,NLL1P4
ENSG00000122965,M19
ENSG00000257359,073863.1
ENSG00000257603,010183.1
ENSG00000257997,010183.2
ENSG00000257300,US8P1
ENSG00000257915,ULP5
ENSG00000257476,NC02459
ENSG00000089225,X5
ENSG00000255399,X5-AS1
ENSG00000222982,7SKP216
ENSG00000255830,069240.1
ENSG00000258244,TF1P1
ENSG00000258254,010177.1
ENSG00000199220,00019
ENSG00000135111,X3
ENSG00000257817,026765.2
ENSG00000252459,00443
ENSG00000257517,026765.1
ENSG00000283459,009804.2
ENSG00000274879,009804.1
